nteammrpd_s	459.28	-977.28	21.60	0.0	limbo
fntammrpdoffcab3	477.49	-961.01	29.25	90.3	righthall
fntammrpdoffcab2	477.49	-961.07	29.27	90.3	righthall
fntammrpdoffcab2	477.51	-965.10	29.27	90.3	righthall
1030147405	477.86	-964.07	29.76	-89.2	righthall
1030147405	477.86	-964.07	30.77	-89.2	righthall
1030147405	477.86	-963.38	29.76	-89.2	righthall
1030147405	477.86	-963.38	30.77	-89.2	righthall
1030147405	477.86	-962.68	29.76	-89.2	righthall
1030147405	477.86	-962.68	30.77	-89.2	righthall
1840395985	475.10	-959.82	31.41	0.0	righthall
nteam_mrpd_keypadtablet	469.16	-962.30	30.60	-90.5	righthall
2330564864	473.55	-960.50	30.24	29.5	righthall
2330564864	476.02	-960.42	30.24	-18.0	righthall
4077152047	474.94	-960.36	29.25	-0.3	righthall
4077152047	473.47	-960.36	29.25	-0.3	righthall
1183835071	473.03	-960.34	30.13	-38.8	righthall
1183835071	474.67	-960.40	30.13	-38.8	righthall
1924666731	477.86	-962.68	31.44	90.3	righthall
1924666731	477.87	-963.32	31.44	90.3	righthall
1924666731	477.87	-963.32	31.73	90.3	righthall
641508	477.86	-961.92	31.97	90.3	righthall
629489439	471.08	-966.13	30.11	-165.2	righthall
2896363229	473.47	-960.20	30.11	11.0	righthall
3578531683	475.10	-959.92	31.35	0.0	righthall
3578531683	473.35	-959.92	31.35	0.0	righthall
1840395985	473.35	-959.82	31.41	0.0	righthall
3861464315	476.76	-966.07	29.25	-0.4	righthall
3861464315	476.56	-960.34	29.25	-0.4	righthall
3786866188	478.08	-963.38	32.11	-89.2	righthall
4137142299	473.55	-964.30	32.11	-179.2	righthall
4137142299	473.51	-961.59	32.11	-179.2	righthall
fntammrpdrcyl1	469.80	-963.82	29.26	-90.0	righthall
fntammrpdrcyl2	469.80	-963.48	29.26	-90.0	righthall
nteammrpdtv	469.39	-963.67	31.13	90.0	righthall
2410987139	476.42	-966.03	30.22	90.3	righthall
fntammrpdoffcab3	471.88	-960.49	29.27	179.5	righthall
2770413565	477.85	-960.08	32.15	-89.9	righthall
nteam_mrpd_keypadtablet	464.66	-962.51	30.53	-90.0	mainhall
nteam_mrpd_keypadtablet	465.04	-974.89	34.50	180.0	floor
3751277724	474.72	-960.17	30.46	-8.2	righthall
1284202985	464.73	-980.96	35.25	90.0	righthalloor
3154984166	457.79	-980.00	33.25	90.0	righthalloor
3407521760	450.37	-980.41	29.26	-90.0	armory
2548496778	470.73	-973.24	30.15	-90.0	righthall
3322112790	458.15	-980.87	33.84	-90.0	righthalloor
684330213	458.15	-980.49	34.04	-90.0	righthalloor
1617449286	458.15	-980.49	34.48	90.0	righthalloor
1617449286	458.15	-980.58	34.48	90.0	righthalloor
1617449286	458.15	-980.66	34.48	90.0	righthalloor
1617449286	458.15	-980.40	34.48	90.0	righthalloor
1617449286	458.15	-980.31	34.48	90.0	righthalloor
1617449286	458.15	-980.22	34.48	90.0	righthalloor
1617449286	458.15	-980.13	34.48	90.0	righthalloor
1617449286	458.15	-980.05	34.48	90.0	righthalloor
1617449286	458.15	-979.96	34.48	90.0	righthalloor
1617449286	458.15	-979.87	34.48	90.0	righthalloor
1617449286	458.15	-979.69	34.48	90.0	righthalloor
1617449286	458.15	-979.60	34.48	90.0	righthalloor
1617449286	458.15	-979.52	34.48	90.0	righthalloor
1617449286	458.15	-979.43	34.48	90.0	righthalloor
1617449286	458.15	-979.34	34.48	90.0	righthalloor
1617449286	458.15	-979.26	34.48	90.0	righthalloor
1617449286	458.15	-979.17	34.48	90.0	righthalloor
684330213	458.15	-980.88	34.49	-90.0	righthalloor
684330213	458.15	-980.11	34.04	-90.0	righthalloor
3322112790	458.15	-979.63	33.84	-90.0	righthalloor
3322112790	458.15	-979.18	33.84	-90.0	righthalloor
684330213	458.15	-980.88	34.94	-90.0	righthalloor
1617449286	458.15	-980.49	34.93	90.0	righthalloor
1617449286	458.15	-980.58	34.93	90.0	righthalloor
1617449286	458.15	-980.66	34.93	90.0	righthalloor
1617449286	458.15	-980.40	34.93	90.0	righthalloor
1617449286	458.15	-980.31	34.93	90.0	righthalloor
1617449286	458.15	-980.22	34.93	90.0	righthalloor
1617449286	458.15	-980.13	34.93	90.0	righthalloor
1617449286	458.15	-980.05	34.93	90.0	righthalloor
1617449286	458.15	-979.96	34.93	90.0	righthalloor
1617449286	458.15	-979.87	34.93	90.0	righthalloor
1617449286	458.15	-979.78	34.93	90.0	righthalloor
1617449286	458.15	-979.69	34.93	90.0	righthalloor
1617449286	458.15	-979.60	34.93	90.0	righthalloor
1617449286	458.15	-979.52	34.93	90.0	righthalloor
1617449286	458.15	-979.43	34.93	90.0	righthalloor
1617449286	458.15	-979.34	34.93	90.0	righthalloor
1617449286	458.15	-979.26	34.93	90.0	righthalloor
1617449286	458.15	-979.17	34.93	90.0	righthalloor
1617449286	458.15	-980.88	35.37	90.0	righthalloor
1617449286	458.15	-980.97	35.37	90.0	righthalloor
1617449286	458.15	-981.06	35.37	90.0	righthalloor
1617449286	458.15	-980.79	35.37	90.0	righthalloor
1617449286	458.15	-980.71	35.37	90.0	righthalloor
1617449286	458.15	-980.53	35.37	90.0	righthalloor
1617449286	458.15	-980.44	35.37	90.0	righthalloor
1617449286	458.15	-980.35	35.37	90.0	righthalloor
1617449286	458.15	-980.26	35.37	90.0	righthalloor
1617449286	458.15	-980.18	35.37	90.0	righthalloor
1617449286	458.15	-980.09	35.37	90.0	righthalloor
1617449286	458.15	-980.00	35.37	90.0	righthalloor
1617449286	458.15	-979.91	35.37	90.0	righthalloor
684330213	458.15	-979.18	33.59	-90.0	righthalloor
684330213	458.15	-979.63	33.59	-90.0	righthalloor
1209872975	458.15	-980.04	33.59	180.0	righthalloor
684330213	458.15	-980.45	33.59	-90.0	righthalloor
684330213	458.15	-980.87	33.59	-90.0	righthalloor
684330213	458.15	-980.87	35.84	-90.0	righthalloor
684330213	458.15	-980.45	35.84	-90.0	righthalloor
3322112790	458.15	-980.04	35.65	-90.0	righthalloor
3322112790	458.15	-979.63	35.65	-90.0	righthalloor
3322112790	458.15	-979.18	35.65	-90.0	righthalloor
684330213	458.15	-979.18	35.39	-90.0	righthalloor
684330213	458.15	-979.61	35.39	-90.0	righthalloor
3154984166	459.53	-977.37	33.25	0.0	righthalloor
684330213	458.66	-977.73	34.04	180.0	righthalloor
684330213	459.05	-977.73	34.04	180.0	righthalloor
1617449286	459.40	-977.73	34.48	0.0	righthalloor
1617449286	459.49	-977.73	34.48	0.0	righthalloor
1617449286	459.58	-977.73	34.48	0.0	righthalloor
1617449286	459.67	-977.73	34.48	0.0	righthalloor
1617449286	459.75	-977.73	34.48	0.0	righthalloor
1617449286	459.84	-977.73	34.48	0.0	righthalloor
1617449286	459.93	-977.73	34.48	0.0	righthalloor
1617449286	460.02	-977.73	34.48	0.0	righthalloor
1617449286	460.11	-977.73	34.48	0.0	righthalloor
1617449286	460.19	-977.73	34.48	0.0	righthalloor
1617449286	460.28	-977.73	34.48	0.0	righthalloor
1617449286	460.37	-977.73	34.48	0.0	righthalloor
684330213	458.65	-977.73	34.49	180.0	righthalloor
3322112790	460.36	-977.73	33.85	180.0	righthalloor
684330213	458.65	-977.73	34.94	180.0	righthalloor
1617449286	459.05	-977.73	34.93	0.0	righthalloor
1617449286	458.96	-977.73	34.93	0.0	righthalloor
1617449286	458.87	-977.73	34.93	0.0	righthalloor
1617449286	459.14	-977.73	34.93	0.0	righthalloor
1617449286	459.23	-977.73	34.93	0.0	righthalloor
1617449286	459.32	-977.73	34.93	0.0	righthalloor
1617449286	459.40	-977.73	34.93	0.0	righthalloor
1617449286	459.49	-977.73	34.93	0.0	righthalloor
1617449286	459.58	-977.73	34.93	0.0	righthalloor
1617449286	459.67	-977.73	34.93	0.0	righthalloor
1617449286	459.75	-977.73	34.93	0.0	righthalloor
1617449286	459.84	-977.73	34.93	0.0	righthalloor
1617449286	459.93	-977.73	34.93	0.0	righthalloor
1617449286	460.02	-977.73	34.93	0.0	righthalloor
1617449286	460.11	-977.73	34.93	0.0	righthalloor
1617449286	460.19	-977.73	34.93	0.0	righthalloor
1617449286	460.28	-977.73	34.93	0.0	righthalloor
1617449286	460.37	-977.73	34.93	0.0	righthalloor
1617449286	458.65	-977.73	35.37	0.0	righthalloor
1617449286	458.56	-977.73	35.37	0.0	righthalloor
1617449286	458.48	-977.73	35.37	0.0	righthalloor
1617449286	458.74	-977.73	35.37	0.0	righthalloor
1617449286	458.83	-977.73	35.37	0.0	righthalloor
1617449286	458.92	-977.73	35.37	0.0	righthalloor
1617449286	459.09	-977.73	35.37	0.0	righthalloor
1617449286	459.18	-977.73	35.37	0.0	righthalloor
1617449286	459.27	-977.73	35.37	0.0	righthalloor
1617449286	459.36	-977.73	35.37	0.0	righthalloor
1617449286	459.45	-977.73	35.37	0.0	righthalloor
1617449286	459.54	-977.73	35.37	0.0	righthalloor
1617449286	459.62	-977.73	35.37	0.0	righthalloor
684330213	460.36	-977.73	33.59	180.0	righthalloor
684330213	459.91	-977.73	33.59	180.0	righthalloor
684330213	459.50	-977.73	33.59	180.0	righthalloor
684330213	459.08	-977.73	33.59	180.0	righthalloor
684330213	458.66	-977.73	33.59	180.0	righthalloor
684330213	458.66	-977.73	35.84	180.0	righthalloor
684330213	459.08	-977.73	35.84	180.0	righthalloor
684330213	459.50	-977.73	35.84	180.0	righthalloor
684330213	459.91	-977.73	35.84	180.0	righthalloor
3322112790	460.36	-977.73	35.66	180.0	righthalloor
684330213	460.36	-977.73	35.39	180.0	righthalloor
3322112790	459.92	-977.73	35.21	180.0	righthalloor
3154984166	462.51	-977.38	33.25	0.0	righthalloor
684330213	461.63	-977.73	34.04	180.0	righthalloor
3322112790	462.02	-977.73	33.86	180.0	righthalloor
1617449286	462.02	-977.73	34.48	0.0	righthalloor
1617449286	461.93	-977.73	34.48	0.0	righthalloor
1617449286	461.84	-977.73	34.48	0.0	righthalloor
1617449286	462.11	-977.73	34.48	0.0	righthalloor
1617449286	462.20	-977.73	34.48	0.0	righthalloor
1617449286	462.29	-977.73	34.48	0.0	righthalloor
1617449286	462.37	-977.73	34.48	0.0	righthalloor
1617449286	462.46	-977.73	34.48	0.0	righthalloor
1617449286	462.55	-977.73	34.48	0.0	righthalloor
1617449286	462.64	-977.73	34.48	0.0	righthalloor
1617449286	462.73	-977.73	34.48	0.0	righthalloor
1617449286	462.82	-977.73	34.48	0.0	righthalloor
1617449286	462.90	-977.73	34.48	0.0	righthalloor
1617449286	462.99	-977.73	34.48	0.0	righthalloor
1617449286	463.08	-977.73	34.48	0.0	righthalloor
1617449286	463.17	-977.73	34.48	0.0	righthalloor
1617449286	463.25	-977.73	34.48	0.0	righthalloor
1617449286	463.34	-977.73	34.48	0.0	righthalloor
684330213	461.62	-977.73	34.49	180.0	righthalloor
684330213	462.88	-977.73	34.04	180.0	righthalloor
684330213	463.33	-977.73	34.04	180.0	righthalloor
684330213	461.62	-977.73	34.94	180.0	righthalloor
1617449286	462.02	-977.73	34.93	0.0	righthalloor
1617449286	461.93	-977.73	34.93	0.0	righthalloor
1617449286	461.84	-977.73	34.93	0.0	righthalloor
1617449286	462.11	-977.73	34.93	0.0	righthalloor
1617449286	462.20	-977.73	34.93	0.0	righthalloor
1617449286	462.29	-977.73	34.93	0.0	righthalloor
1617449286	462.37	-977.73	34.93	0.0	righthalloor
1617449286	462.46	-977.73	34.93	0.0	righthalloor
1617449286	462.55	-977.73	34.93	0.0	righthalloor
1617449286	462.64	-977.73	34.93	0.0	righthalloor
1617449286	462.82	-977.73	34.93	0.0	righthalloor
1617449286	462.90	-977.73	34.93	0.0	righthalloor
1617449286	462.99	-977.73	34.93	0.0	righthalloor
1617449286	463.08	-977.73	34.93	0.0	righthalloor
1617449286	463.17	-977.73	34.93	0.0	righthalloor
1617449286	463.25	-977.73	34.93	0.0	righthalloor
1617449286	463.34	-977.73	34.93	0.0	righthalloor
1617449286	461.62	-977.73	35.37	0.0	righthalloor
1617449286	461.53	-977.73	35.37	0.0	righthalloor
1617449286	461.45	-977.73	35.37	0.0	righthalloor
1617449286	461.72	-977.73	35.37	0.0	righthalloor
1617449286	461.80	-977.73	35.37	0.0	righthalloor
1617449286	461.89	-977.73	35.37	0.0	righthalloor
1617449286	461.98	-977.73	35.37	0.0	righthalloor
1617449286	462.07	-977.73	35.37	0.0	righthalloor
1617449286	462.15	-977.73	35.37	0.0	righthalloor
1617449286	462.24	-977.73	35.37	0.0	righthalloor
1617449286	462.33	-977.73	35.37	0.0	righthalloor
1617449286	462.42	-977.73	35.37	0.0	righthalloor
1617449286	462.51	-977.73	35.37	0.0	righthalloor
1617449286	462.59	-977.73	35.37	0.0	righthalloor
684330213	463.33	-977.73	33.59	180.0	righthalloor
684330213	462.88	-977.73	33.59	180.0	righthalloor
3322112790	462.47	-977.73	33.41	180.0	righthalloor
684330213	462.05	-977.73	33.59	180.0	righthalloor
684330213	461.63	-977.73	33.59	180.0	righthalloor
684330213	461.63	-977.73	35.84	180.0	righthalloor
684330213	462.05	-977.73	35.84	180.0	righthalloor
684330213	462.47	-977.73	35.84	180.0	righthalloor
684330213	462.88	-977.73	35.84	180.0	righthalloor
684330213	463.33	-977.73	35.84	180.0	righthalloor
684330213	463.33	-977.73	35.39	180.0	righthalloor
684330213	462.89	-977.73	35.39	180.0	righthalloor
684330213	459.14	-977.73	34.49	180.0	righthalloor
fntammrpdoffcab2	463.93	-978.25	33.25	90.0	righthalloor
fntammrpdoffcab3	463.93	-980.65	33.25	90.0	righthalloor
fntammrpdoffcab2	463.93	-980.72	33.25	90.0	righthalloor
nteammrpdplate	460.79	-982.36	36.86	0.0	righthalloor
nteammrpdplate	453.85	-982.36	36.88	0.0	righthalloor
nteammrpdplate	450.40	-984.52	36.86	90.0	righthalloor
nteammrpdplatetex13	460.79	-982.36	36.86	0.0	righthalloor
nteammrpdplate	459.28	-977.28	21.60	0.0	righthalloor
nteammrpdplatetex13	453.85	-982.36	36.88	0.0	righthalloor
nteammrpdplate	450.40	-984.52	36.86	90.0	righthalloor
nteammrpdplatetex14	450.40	-984.52	36.86	90.0	righthalloor
nteammrpdplate	465.93	-986.34	36.86	-180.0	righthalloor
nteammrpdplatetex12	465.93	-986.34	36.86	-180.0	righthalloor
nteammrpdtv	464.76	-976.62	34.87	90.0	righthalloor
nteammrpdpicture2	469.17	-976.86	34.16	-90.0	righthalloor
nteammrpdpicture8	469.17	-981.21	34.16	-90.0	righthalloor
nteammrpdpicture1	469.17	-979.07	34.16	-90.0	righthalloor
624061885	458.15	-981.69	33.24	-90.0	righthalloor
4086606130	463.68	-978.44	41.35	-90.0	caffeteria
665940918	450.62	-980.85	33.25	90.0	righthalloor
122818624	457.31	-980.92	33.25	-90.0	righthalloor
2718213865	456.26	-977.66	33.25	0.0	righthalloor
4284943373	455.66	-977.66	33.25	0.0	righthalloor
4284943373	455.06	-977.66	33.25	0.0	righthalloor
2718213865	454.46	-977.66	33.25	0.0	righthalloor
4284943373	453.86	-977.66	33.25	0.0	righthalloor
4284943373	453.25	-977.66	33.25	0.0	righthalloor
4284943373	452.64	-977.66	33.25	0.0	righthalloor
4284943373	452.03	-977.66	33.25	0.0	righthalloor
2718213865	451.42	-977.66	33.25	0.0	righthalloor
624061885	457.14	-978.81	33.24	-90.0	righthalloor
983107514	458.46	-975.13	42.14	90.0	caffeteria
3322112790	459.96	-977.73	33.85	180.0	righthalloor
3322112790	459.54	-977.73	33.85	180.0	righthalloor
2935007815	464.97	-974.75	30.13	90.0	righthall
167066071	444.45	-979.88	33.26	90.0	rest
3322112790	456.26	-977.66	35.14	0.0	righthalloor
3322112790	455.90	-977.66	35.14	0.0	righthalloor
3322112790	455.49	-977.66	35.14	0.0	righthalloor
3322112790	453.38	-977.66	35.15	0.0	righthalloor
3322112790	452.86	-977.66	35.15	0.0	righthalloor
3322112790	452.46	-977.66	35.15	0.0	righthalloor
1617449286	454.30	-977.73	35.33	0.0	righthalloor
1617449286	454.39	-977.73	35.33	0.0	righthalloor
1617449286	454.48	-977.73	35.33	0.0	righthalloor
1617449286	454.57	-977.73	35.33	0.0	righthalloor
1617449286	454.66	-977.73	35.33	0.0	righthalloor
1617449286	454.74	-977.73	35.33	0.0	righthalloor
1617449286	454.83	-977.73	35.33	0.0	righthalloor
1617449286	454.92	-977.73	35.33	0.0	righthalloor
1617449286	455.01	-977.73	35.33	0.0	righthalloor
1617449286	455.10	-977.73	35.33	0.0	righthalloor
1617449286	455.18	-977.73	35.33	0.0	righthalloor
1617449286	455.27	-977.73	35.33	0.0	righthalloor
1618060855	446.63	-980.12	33.26	0.0	rest
1539730305	446.94	-980.31	33.25	90.0	rest
181040912	447.16	-977.33	33.26	0.0	rest
167066071	447.22	-981.74	33.26	180.0	rest
1540646549	446.63	-980.12	33.70	0.0	rest
1634971810	449.96	-981.02	33.26	90.0	rest
336917068	449.96	-978.88	33.26	90.0	rest
336917068	449.96	-985.65	33.26	90.0	rest
533585188	446.11	-985.22	33.26	180.0	rest
1042407810	450.00	-980.43	34.06	180.0	rest
1307850745	444.24	-977.88	33.26	140.0	rest
3181914205	446.26	-980.12	33.70	-110.0	rest
1760825203	450.27	-983.40	34.52	-90.0	rest
1393879481	449.16	-977.58	33.69	90.0	rest
1393879481	458.62	-936.00	30.12	-120.0	confer
1393879481	462.10	-933.65	30.11	-95.0	confer
1393879481	473.01	-937.63	30.11	0.0	press
1393879481	477.37	-939.79	30.11	170.0	press
1393879481	473.99	-960.26	30.11	0.2	righthall
1393879481	471.16	-976.21	30.15	-50.0	righthall
2117668672	437.97	-990.87	22.39	0.0	area
2105669131	438.78	-992.56	23.09	90.0	area
3208619284	474.49	-966.04	30.11	175.5	righthall
3208619284	472.74	-966.14	30.12	175.5	righthall
3208619284	473.18	-960.46	30.11	37.2	righthall
3870457123	448.63	-977.47	34.19	0.0	rest
269261251	448.17	-977.47	34.18	0.0	rest
1843556857	448.30	-977.62	33.69	-95.0	rest
710761097	449.16	-977.51	34.19	90.0	rest
176591061	453.13	-930.49	33.59	-180.0	captain
3031910086	443.87	-978.82	35.03	90.0	rest
3031910086	443.87	-981.00	35.03	90.0	rest
1603786084	445.67	-977.65	33.69	-95.0	rest
1883172770	443.86	-984.00	35.03	90.0	rest
2546593972	443.87	-979.91	35.03	90.0	rest
77779516	450.31	-980.98	35.14	-90.0	rest
1044795520	450.01	-982.35	33.13	0.0	rest
3425828705	450.05	-978.29	33.25	-95.0	rest
3272731290	475.31	-929.62	29.22	0.0	press
1332036166	456.43	-930.49	34.08	-20.0	captain
4033872827	449.53	-977.73	33.69	-95.0	rest
2331544680	449.55	-977.48	35.05	-95.0	rest
1820884681	449.99	-981.04	34.05	-95.0	rest
2989425793	453.35	-979.01	31.15	90.0	armory
nteam_mrpd_lamp1	453.51	-975.34	32.32	90.0	armory
3495241121	446.60	-984.43	33.26	180.0	rest
533585188	447.01	-985.22	33.26	180.0	rest
533585188	447.92	-985.22	33.26	180.0	rest
533585188	445.27	-985.22	33.26	180.0	rest
533585188	447.89	-983.42	33.26	0.0	rest
533585188	447.05	-983.42	33.26	0.0	rest
533585188	446.15	-983.42	33.26	0.0	rest
533585188	445.24	-983.42	33.26	0.0	rest
336917068	444.27	-981.83	33.26	90.0	rest
336917068	444.27	-985.56	33.26	90.0	rest
533585188	444.37	-984.46	33.26	90.0	rest
4126370622	448.15	-980.12	33.24	0.0	rest
3670203373	446.75	-984.43	34.05	180.0	rest
678755888	446.60	-984.08	36.84	90.0	rest
678755888	446.60	-979.82	36.84	90.0	rest
4137142299	461.13	-978.65	36.21	0.0	righthalloor
4137142299	461.13	-980.62	36.21	0.0	righthalloor
4137142299	454.22	-980.62	36.21	0.0	righthalloor
4137142299	454.22	-978.65	36.21	0.0	righthalloor
4137142299	454.22	-985.21	36.21	0.0	righthalloor
4137142299	454.22	-983.24	36.21	0.0	righthalloor
4137142299	461.62	-985.21	36.21	0.0	righthalloor
4137142299	461.62	-983.24	36.21	0.0	righthalloor
4137142299	465.70	-981.44	36.21	-90.0	righthalloor
4137142299	467.68	-981.44	36.21	-90.0	righthalloor
336917068	451.00	-983.05	33.25	90.0	righthalloor
336917068	464.21	-985.65	33.25	90.0	righthalloor
nteammrpdtv	468.03	-986.28	35.16	180.0	righthalloor
fntammrpdrcyl1	467.51	-985.80	33.27	0.0	righthalloor
fntammrpdrcyl2	468.56	-985.80	33.27	0.0	righthalloor
nteammrpdlogo	466.66	-931.30	33.52	0.0	floor
fnteammprdcab2	457.00	-933.55	33.26	-180.0	captain
fnteammprdcab2	454.77	-933.55	33.26	-180.0	captain
fnteammrpdwalldecor2	452.54	-934.10	33.26	90.0	captain
fntammrpdoffcab3	458.23	-933.55	33.26	0.0	captain
fntammrpdoffcab3	450.11	-933.55	33.26	0.0	captain
fnteammrpdwalldecor1	459.43	-934.10	33.26	90.0	captain
nteammrpdlogo	454.79	-934.04	34.58	-180.0	captain
wnteammrpdlogohold	454.78	-928.03	36.86	-180.0	captain
wnteammrpdlogohold	451.82	-928.03	36.86	-180.0	captain
4137142299	454.66	-933.55	36.21	-180.0	captain
4137142299	454.66	-927.02	36.21	-180.0	captain
4137142299	454.66	-924.13	36.21	-180.0	captain
4137142299	462.06	-924.13	36.21	-180.0	captain
4137142299	461.48	-928.34	36.21	-90.0	captain
4137142299	472.66	-929.86	36.21	-90.0	captain
4137142299	480.56	-929.86	36.21	-90.0	captain
4137142299	476.30	-929.86	36.21	-90.0	captain
4137142299	476.54	-924.84	36.21	-180.0	captain
nteammrpdflag	457.37	-933.91	34.38	-180.0	captain
nteammrpdflag	452.22	-933.91	34.38	-180.0	captain
1561304841	463.80	-928.74	33.25	-180.0	captain
1561304841	469.54	-928.74	33.25	-180.0	captain
1561304841	468.34	-928.74	33.25	-180.0	captain
1561304841	466.66	-928.74	33.25	-180.0	captain
1561304841	465.01	-928.74	33.25	-180.0	captain
1561304841	469.54	-926.87	33.25	0.0	captain
1561304841	468.33	-926.86	33.25	0.0	captain
1561304841	466.68	-926.85	33.25	0.0	captain
1561304841	465.00	-926.84	33.25	0.0	captain
1561304841	463.80	-926.84	33.25	0.0	captain
3605067516	455.92	-927.57	33.24	0.0	captain
3605067516	453.72	-927.57	33.24	0.0	captain
167066071	457.24	-923.92	33.24	-90.0	captain
167066071	452.65	-923.86	33.26	90.0	captain
fnteammrpdwalldecor3	451.17	-927.39	36.95	-180.0	captain
3246869325	454.64	-930.73	33.24	-90.0	captain
3246869325	454.64	-927.19	33.24	-90.0	captain
3246869325	454.64	-923.62	33.24	-90.0	captain
3630108248	450.40	-928.88	33.22	-90.0	captain
349041455	451.83	-924.91	33.24	0.0	captain
349041455	452.91	-927.15	33.27	0.0	captain
349041455	456.64	-927.15	33.27	180.0	captain
3630108248	458.34	-922.45	33.24	60.0	captain
142774420	466.35	-924.22	33.24	-90.0	captain
3753078215	454.80	-927.53	33.26	0.0	captain
2588453842	454.76	-933.85	34.04	-180.0	captain
2281969340	456.59	-933.85	34.00	-180.0	captain
2281969340	452.98	-933.85	34.00	-180.0	captain
3630108248	458.86	-928.88	33.25	-90.0	captain
3799024955	454.94	-924.04	33.27	-90.0	captain
3721103792	454.89	-924.04	33.71	-90.0	captain
3816559992	453.75	-933.85	34.04	-180.0	captain
3333788740	455.75	-933.85	34.04	-180.0	captain
2395237634	453.98	-930.29	34.09	5.0	captain
3648898546	456.03	-930.59	34.08	-30.0	captain
1198060932	454.02	-930.96	34.07	5.0	captain
1810328078	454.10	-936.01	33.98	-90.0	officeleft
1810328078	464.28	-936.48	33.97	-90.0	officeleft
1810328078	461.17	-975.39	33.98	90.0	officeright
1810328078	451.97	-974.91	33.98	90.0	officeright
fnteammprdcab1	458.87	-930.15	33.26	-90.0	captain
1810328078	459.14	-930.94	34.15	-90.0	captain
1413173041	459.20	-931.54	34.15	-90.0	captain
1592124937	459.39	-931.26	35.30	-90.0	captain
1858249839	450.00	-931.26	35.30	90.0	captain
nteammrpdpicture1	469.18	-950.22	30.37	-90.0	lefthall
nteammrpdpicture8	459.78	-929.57	34.38	90.0	captain
